text,label
"eu deveria estar deprimido, mas na verdade estava me sentindo inspirado",1
sinto que poucas pessoas da minha idade realmente pensam que a maioria está bastante arrasada porque seus problemas vieram e se foram,0
chego em casa fico preguiçosamente de pijama me sentindo mal-humorado,2
estou com muita saudade de casa neste fim de semana,0
comecei me sentindo muito otimista e motivado para este artigo porque ele me ensinaria o significado e as maneiras de ser um líder,1
preciso fazer o melhor que posso e mesmo quando saio me sinto muito apático para estudar como agora,0
"Eu nos levei até o local de peças do carro e Terry sente que estou seguro para dirigir novamente, então ei",1
sou grato por me sentir útil,1
"sinto que, embora não acredite nas ideias da sociedade sobre como uma mulher deveria ser, ainda estou constantemente infeliz comigo mesmo",0
não quero contar às pessoas como foi meu primeiro contato com você e como você me fez sentir não quero pensar que você é o cara mais lindo que já vi e adoro como as outras pessoas discordam porque não quero que elas discordem veja o quão maravilhoso você é para mim,1
ainda sinto que admitir que não gosto desse programa popular me coloca na categoria de pessoas que chutam cachorrinhos ou pessoas que ou que roubam as roupas surradas das costas de órfãos de Dickens.,1
eu sinto que o personagem que estou fazendo é um pouco mais abatido e a comédia é um pouco menor,0
"eu sinto que tudo ao meu redor está fodido, todos ao meu redor estão caindo aos pedaços",2
"eu, qualquer um, outro lindo dia hoje, o tempo está atrasado com a vida em geral e não fiz nenhuma arte hoje, mas me sinto um pouco privado de",0
me sinto extremamente insultado,2
"eu perdi um pouco uma aula e ela imediatamente se interpôs para me apoiar, sem me fazer sentir estúpido ou inferir isso para as crianças",0
eu sinto que sinto esse cheiro por todo Taiwan com bastante frequência em lindos banheiros de cafeterias,1
eu sinto que sou o único culpado por todas as coisas,0
não consigo evitar de ficar com raiva desse homem,2
"acho que tudo depende do meu humor, se estou me sentindo sociável ou não",1
continuei a me sentir muito submisso e continuei a ficar excitado também,0
"sinto-me constantemente em batalha, como se precisasse melhorar continuamente, mas depois sinto que nada que eu faça será suficiente e isso me faz sentir cronicamente exausto",0
"eu sinto que por mais que tenha sido uma situação infeliz eu não estar com meu pai, eu estava em um ótimo lugar",0
eu só quero mostrar a eles que posso cuidar de mim mesmo e me sinto injustiçado por ficar com eles,2
"fui em frente e fiz as filmagens depois, alguns caras me convidaram para sair para beber e eu concordei, sabia que deveria ter ligado para você, tentei resolver as coisas com você, mas eu estava com raiva e me sentindo teimoso",2
"estou ouvindo agora porque sinto que preciso e quero compartilhar com vocês, pequeninos, apesar do meu ateísmo convicto, de alguma forma, nunca deixa de me fazer sentir melhor",1
"Tenho me sentido confortável comendo porque ainda estou me sentindo um lixo e não me preocupei em registrar a maior parte, então não faz sentido verificar meu registro alimentar, sim, eu sei que alguns de vocês fazem isso",2
sinto-me muito honrado por ter sido nomeado para este prémio,1
estou me sentindo muito feliz hoje,1
"quando recebi os resultados do primeiro ano, pois o primeiro ano envolveu muito trabalho e fiquei muito satisfeito quando recebi os resultados",1
eu sinto que me isolei de relacionamentos regulares,0
tenho certeza de que o mundo ao meu redor parece mais brilhante,1
não consigo esconder meu sentimento quando me sinto tão feliz,1
eu sinto que estou chateado por ter que passar um ano inteiro a mais na escola por causa de uma bioquímica estúpida,2
"estou pronto para chorar porque sinto uma presença tão doce do ruach hakodesh, o espírito santo, em meu quarto comigo agora",1
"tentei ligar para minha mãe para falar com ela, mas ela atendeu o telefone com uma falsa consideração pelos meus sentimentos, ela estava com sua voz alegre e eu apenas disse a ela deixa pra lá e ela disse ok, tenho alguns convidados entrando pela porta, então eu tenho ir e alimentá-los com um pouco de torta",1
postei aqui e estou me sentindo muito negligente,0
acordei segunda-feira me sentindo um lixo e culpei o tempo,0
eu amplio essas dificuldades e sinto vontade de ter que desistir de tudo e me sinto mais do que indefeso sozinho em um deserto expulso pelas vozes e ações dos outros isso é outra história quando eu amplio o zoom também perco temporariamente a visão do todo foto,0
eu não sentia que alguém realmente me odiava ou ninguém novo e consegui simplesmente não pensar naqueles que odiavam,0
tenho esses momentos aleatórios em que de repente me sinto muito criativo e adoraria sentar e ouvir o tique-taque das teclas do teclado enquanto meus pensamentos se espalhavam pela tela,1
"eu suavemente entrego a ela uma nota de vinte, sentindo-me presunçosa por ambos estarem interessados",1
"eu vi algumas coisas que eu nunca teria feito para a adaptação do filme, mas sinto que se eu não tivesse lido o livro isso não teria me incomodado",2
"tive que endurecer meu coração para endurecer minha pele, a fim de realmente me proteger de me sentir totalmente devastado",0
sinto que é o momento perfeito para conseguir ajuda extra,1
"não sei como me sinto hoje porque parte de mim está convencida de que estou tornando isso muito mais difícil do que realmente é ou, como eu, casualmente, comenta no insider de abril, saindo da caixa em que você está, que nunca existiu em primeiro lugar",1
eu estava me sentindo um pouco casual e coloquei uma regata simples com calças soltas que comprei na zara,1
"acho que posso ficar preso na natureza de estar ocupado, de sentir a necessidade de preencher cada momento com indústria, de algum tipo de ocupação de espaços em branco com esforço e tarefas",0
"Sinceramente, me sinto meio envergonhado e um pouco culpado",0
"eu disse que queria te dar uma pequena amostra do que estava escrito, eu neguei na época, mas estou me sentindo um pouco mais generoso hoje, suponho, porque só preciso compartilhar um gostinho",1
"eu me sinto um pouco péssimo colocar um post sobre ensino na lista de tags de pedras deste blog, não é realmente um assunto de resmungo ou gemido para mim, para ser honesto",0
"que aprendi nesta curta jornada até agora é que sei quando meu corpo está farto de açúcar, fast food e lixo, mesmo que esses dias sejam distantes e poucos, começo a me sentir letárgico",0
"me senti melhor na quinta e hoje na sexta me senti bem o suficiente para ir trabalhar, embora ainda me sinta um pouco confuso e confuso",0
"eu só me sinto decepcionado por perder, ele disse",0
"eu me sinto como um fracasso de um pai, o que acrescenta isso à montanha-russa emocional de ter que fazer uma cesariana não planejada e, bem, alguns dias eu sinto como se tivesse falhado desde o início",0
"preciso me sentir seguro, preciso me sentir seguro",1
eu sinto que as pessoas que mais não gostaram,0
parece que nunca consigo andar bem e me sinto tão péssimo,0
"eu dirigi para casa, eu estava ciente de que não me sentia eu mesma e então ela ligou para perguntar se eu estava bem",1
sinto-me culpado por reclamar da minha vida sabendo que há pessoas por aí que estão em situação muito pior do que eu,0
eu me sinto completamente perdida sem ele,0
"estou me sentindo desanimado, posso olhar para isso e lembrar que posso alcançar os objetivos que estabeleci para mim e sempre posso me surpreender com sucessos",0
"tentei explicar como é minha lyme e minhas coinfecções, acho que posso dizer que é um pesadelo horrível e doloroso que simplesmente não vai acabar",0
posso sentir isso pesando sobre mim preenchendo meus pensamentos enquanto tento fazer a lição de casa ou ajudar nas olimpíadas especiais,1
"eu adoro o visual de arco-íris que estou usando e acho que parece muito festivo, só espero que as crianças não sintam que deveria ser uma festa constante em nossa sala de aula graças às bolas de papel de seda",1
"me sinto incrivelmente idiota, mas também fiquei envergonhado porque não foi culpa deles e gritei com um dos funcionários no telefone, de frustração por precisar ligar para eles um milhão de vezes, enviando tantos e-mails e ainda assim o problema não era resolvido",0
que posso fazer isso expressaria verdadeiramente a total gratidão e gratidão que sinto pelo seu gesto sincero e estou muito grato,1
sinto-me energizado e ansioso para escrever amanhã,1
"eu me sinto respeitado, então suas noções de se sentir bem ou de pensar bem sobre alguém se tornam minhas noções de garantir respeito",1
"sinto-me tão extasiado por ter sobrevivido aos meus exames completos porque nunca tive a certeza se sobreviveria, não apenas passar, mas sobreviver",1
sinto-me honrado em usar este,1
"lembro de me sentir muito, muito violento e muito enojado, o vencedor do Oscar conta ao Access Hollywood",2
gosto da qualidade de construção e de como o layout dos botões muda de acordo com a função do telefone também gosto que o feedback tátil realmente pareça que o telefone tem botões herrman ainda está convencido de que não há tátil,1
"eu gosto de ouvir música hardcore sxe, é a única coisa que me faz sentir rebelde enquanto não saio com chocolate ou gasto até acabar",2
eu sinto que é casual e direto,1
sinto-me envergonhado por tê-lo deixado de lado tão facilmente,0
"acho que eles não podem evitar, mas pelo menos sentem remorso por ela ter morrido de forma tão horrível e tenho certeza de que Matt não estava chorando porque se importava",0
eu me sinto tão irritado,2
eu simplesmente me sinto uma pessoa mais inteligente e completa por causa disso,1
"eu estava andando pela casa ontem cantando para mim mesmo e possivelmente em voz alta, só um pouquinho, me sinto encantador, oh, tão encantador",1
me deparei com o ponto de troca me sentindo forte,1
eu realmente lembro que está se sentindo maravilhoso no banho de aveia,1
eu me separei do homem que eu amava,0
"sinto que a agenda de hoje foi uma hora da manhã até a tarde dolorida, apoiada por apenas algumas horas de sono, um sanduíche e um café expresso forte",0
Eu recuperei o tempo e ainda me sinto forte,1
"não caminhei toda a distância, apenas experimentei quatro ou cinco trechos, mas cheguei em casa me sentindo encantado com a experiência",1
eu adoro me sentir corajoso,1
"eu acordo de manhã e minha voz e minha garganta estão boas, mas à tarde está tudo arranhado de novo e pareço Marge Simpson até a noite quando está tão ruim e minha garganta está tão dolorida que só tenho que sussurrar",1
